transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,kyc_verified_flag,hour,weekday
TXN_204230,CUST_345,Yes,2915,20195.0,Pos,2025-08-22 22:42:31,0,1,22,4
TXN_200496,CUST_753,Yes,1840,9209.0,Atm,2025-08-16 13:34:38,0,1,13,5
TXN_202459,CUST_774,Yes,442,299162.0,Mobile,2025-08-08 17:40:00,0,1,17,4
TXN_200316,CUST_685,No,2608,6858.0,Web,2025-08-11 14:18:25,1,0,14,0
TXN_204860,CUST_280,Yes,47,22659.0,Web,2025-08-07 21:36:44,0,1,21,3
TXN_204307,CUST_733,Yes,2367,6895.0,Web,2025-08-17 15:14:23,0,1,15,6
TXN_202630,CUST_258,Yes,92,9509.0,Mobile,2025-08-20 11:01:30,0,1,11,2
TXN_204177,CUST_466,Yes,432,4281.0,Web,2025-08-04 12:12:45,0,1,12,0
TXN_202259,CUST_242,Yes,643,13036.0,Pos,2025-08-09 03:26:03,0,1,3,5
TXN_203913,CUST_514,Yes,603,4439.0,Pos,2025-08-10 12:46:18,0,1,12,6
TXN_204541,CUST_186,Yes,2624,10477.0,Pos,2025-08-22 16:22:06,1,1,16,4
TXN_204708,CUST_445,No,2597,6776.0,Mobile,2025-08-07 22:40:23,0,0,22,3
TXN_200455,CUST_160,Yes,1140,8089.0,Web,2025-08-21 11:07:32,0,1,11,3
TXN_204975,CUST_725,Yes,2723,4482.0,Web,2025-08-20 01:21:24,0,1,1,2
TXN_202131,CUST_657,Yes,2063,175641.0,Pos,2025-08-21 06:55:47,0,1,6,3
TXN_204645,CUST_286,Yes,87,10575.0,Web,2025-08-06 01:24:05,0,1,1,2
TXN_204003,CUST_537,Yes,1917,3121.0,Web,2025-08-18 16:07:38,0,1,16,0
TXN_203597,CUST_520,Yes,1666,2843.0,Web,2025-08-04 07:58:53,0,1,7,0
TXN_204701,CUST_402,Yes,1654,145828.0,Web,2025-08-14 17:50:42,0,1,17,3
TXN_201238,CUST_770,Yes,2417,8438.0,Web,2025-08-07 10:34:53,0,1,10,3
TXN_203159,CUST_256,Yes,865,17708.0,Mobile,2025-08-01 11:48:00,0,1,11,4
TXN_201558,CUST_668,Yes,2019,7071.0,Mobile,2025-08-13 18:19:44,0,1,18,2
TXN_202266,CUST_298,Yes,682,16752.0,Web,2025-08-22 00:21:28,0,1,0,4
TXN_204773,CUST_572,Yes,1102,10450.0,Pos,2025-08-04 04:50:59,0,1,4,0
TXN_201098,CUST_403,No,1777,9120.0,Pos,2025-08-19 07:10:47,0,0,7,1
TXN_204811,CUST_388,Yes,2262,42404.0,Mobile,2025-08-07 11:13:10,0,1,11,3
TXN_201932,CUST_479,Yes,204,4437.0,Mobile,2025-08-09 02:13:44,0,1,2,5
TXN_200729,CUST_510,Yes,2380,178497.0,Web,2025-08-25 05:01:12,1,1,5,0
TXN_200147,CUST_146,No,2038,13905.0,Mobile,2025-08-01 05:31:29,0,0,5,4
TXN_200118,CUST_290,Yes,71,5219.0,Web,2025-08-06 17:10:53,0,1,17,2
TXN_201030,CUST_149,No,1370,229402.0,Atm,2025-08-08 14:39:30,0,0,14,4
TXN_200818,CUST_661,Yes,371,10276.0,Atm,2025-08-16 08:21:48,0,1,8,5
TXN_201634,CUST_798,Yes,478,5221.0,Mobile,2025-08-09 22:00:23,0,1,22,5
TXN_203577,CUST_353,No,1228,5453.0,Mobile,2025-08-21 10:07:44,0,0,10,3
TXN_201285,CUST_162,Yes,407,11793.0,Mobile,2025-08-14 19:16:06,0,1,19,3
TXN_203710,CUST_512,Yes,1120,8916.0,Atm,2025-08-06 16:19:30,0,1,16,2
TXN_201068,CUST_474,Yes,2159,8301.0,Mobile,2025-08-03 19:12:43,0,1,19,6
TXN_204967,CUST_427,Yes,2078,6606.0,Mobile,2025-08-01 16:13:58,0,1,16,4
TXN_200094,CUST_512,Yes,2945,15935.0,Mobile,2025-08-17 13:58:23,0,1,13,6
TXN_202833,CUST_256,Yes,1486,59108.0,Mobile,2025-08-11 23:53:07,0,1,23,0
TXN_201026,CUST_715,Yes,1207,6020.0,Web,2025-08-07 23:47:11,0,1,23,3
TXN_202880,CUST_292,Yes,2846,15860.0,Web,2025-08-12 03:44:57,0,1,3,1
TXN_201057,CUST_147,Yes,167,11376.0,Pos,2025-08-02 07:07:33,0,1,7,5
TXN_202212,CUST_377,Yes,48,8259.0,Pos,2025-08-15 02:31:03,0,1,2,4
TXN_200688,CUST_792,Yes,621,3237.0,Web,2025-08-15 22:09:26,0,1,22,4
TXN_202094,CUST_427,Yes,2748,8469.0,Pos,2025-08-07 01:50:26,0,1,1,3
TXN_203667,CUST_668,Yes,1637,7070.0,Atm,2025-08-17 12:56:58,0,1,12,6
TXN_200179,CUST_745,Yes,1637,6924.0,Pos,2025-08-16 21:51:53,0,1,21,5
TXN_203477,CUST_614,Yes,2594,12812.0,Mobile,2025-08-23 13:42:11,1,1,13,5
TXN_204778,CUST_781,No,598,286124.0,Atm,2025-08-05 05:34:32,0,0,5,1
TXN_204067,CUST_454,Yes,2518,15776.0,Mobile,2025-08-24 10:37:35,0,1,10,6
TXN_202631,CUST_795,Yes,1859,10099.0,Mobile,2025-08-25 23:54:05,0,1,23,0
TXN_202612,CUST_145,Yes,2099,8951.0,Atm,2025-08-06 12:09:35,0,1,12,2
TXN_204380,CUST_534,Yes,1395,4299.0,Web,2025-08-10 17:58:35,0,1,17,6
TXN_204923,CUST_690,Yes,1002,20897.0,Pos,2025-08-11 18:56:54,0,1,18,0
TXN_201373,CUST_483,Yes,715,4477.0,Mobile,2025-08-23 09:02:53,0,1,9,5
TXN_203054,CUST_644,No,1110,119853.0,Pos,2025-08-18 22:50:42,1,0,22,0
TXN_201065,CUST_761,Yes,1495,2464.0,Web,2025-08-11 18:07:47,0,1,18,0
TXN_201767,CUST_734,Yes,423,2884.0,Web,2025-08-04 06:01:21,0,1,6,0
TXN_200301,CUST_705,Yes,104,3740.0,Mobile,2025-08-03 22:19:29,0,1,22,6
TXN_203814,CUST_429,Yes,1041,10260.0,Web,2025-08-24 19:35:19,0,1,19,6
TXN_203825,CUST_356,Yes,227,7038.0,Web,2025-08-05 23:56:15,0,1,23,1
TXN_200297,CUST_367,Yes,72,6492.0,Mobile,2025-08-24 01:53:22,0,1,1,6
TXN_200401,CUST_620,Yes,1083,13182.0,Web,2025-08-10 09:23:19,0,1,9,6
TXN_201228,CUST_179,Yes,1851,16197.0,Web,2025-08-08 17:56:07,0,1,17,4
TXN_204327,CUST_384,Yes,2554,9472.0,Atm,2025-08-12 17:50:12,0,1,17,1
TXN_203123,CUST_104,Yes,2080,9814.0,Web,2025-08-16 20:32:31,0,1,20,5
TXN_202043,CUST_328,Yes,513,9643.0,Mobile,2025-08-22 12:44:55,0,1,12,4
TXN_202906,CUST_539,Yes,1189,13217.0,Pos,2025-08-08 16:25:59,0,1,16,4
TXN_200363,CUST_225,Yes,1154,4117.0,Web,2025-08-08 20:14:47,0,1,20,4
TXN_202982,CUST_688,Yes,2276,7997.0,Web,2025-08-09 15:48:02,0,1,15,5
TXN_204284,CUST_287,Yes,2350,4583.0,Mobile,2025-08-14 23:11:31,0,1,23,3
TXN_203951,CUST_739,Yes,2498,8813.0,Atm,2025-08-13 12:17:22,0,1,12,2
TXN_203128,CUST_417,Yes,1087,9046.0,Mobile,2025-08-05 06:11:02,0,1,6,1
TXN_201998,CUST_576,Yes,490,14390.0,Web,2025-08-08 20:52:41,0,1,20,4
TXN_201554,CUST_480,Yes,2098,4599.0,Mobile,2025-08-04 13:16:25,0,1,13,0
TXN_204369,CUST_742,Yes,2890,281641.0,Pos,2025-08-11 15:44:48,0,1,15,0
TXN_203351,CUST_739,Yes,1933,5651.0,Web,2025-08-14 04:35:30,0,1,4,3
TXN_204450,CUST_235,No,2199,18699.0,Web,2025-08-06 20:05:19,0,0,20,2
TXN_202889,CUST_211,Yes,1073,113408.0,Mobile,2025-08-17 18:36:32,1,1,18,6
TXN_200824,CUST_216,Yes,1956,8129.0,Mobile,2025-08-16 00:18:14,0,1,0,5
TXN_200852,CUST_190,Yes,2276,4008.0,Mobile,2025-08-06 09:17:07,0,1,9,2
TXN_204430,CUST_210,Yes,947,18923.0,Mobile,2025-08-17 16:48:50,0,1,16,6
TXN_203918,CUST_639,Yes,1716,189631.0,Mobile,2025-08-21 14:02:34,1,1,14,3
TXN_204556,CUST_631,Yes,2853,3701.0,Atm,2025-08-03 21:53:47,0,1,21,6
TXN_203548,CUST_328,Yes,2669,24474.0,Pos,2025-08-13 01:45:16,0,1,1,2
TXN_201683,CUST_237,Yes,2797,16093.0,Mobile,2025-08-21 01:53:48,0,1,1,3
TXN_202477,CUST_645,Yes,1943,2411.0,Mobile,2025-08-12 17:05:54,0,1,17,1
TXN_204750,CUST_286,Yes,2120,13862.0,Mobile,2025-08-17 17:54:28,1,1,17,6
TXN_201857,CUST_395,Yes,2392,222108.0,Web,2025-08-13 23:31:45,0,1,23,2
TXN_202663,CUST_298,No,2982,6421.0,Pos,2025-08-24 10:54:23,0,0,10,6
TXN_204641,CUST_654,Yes,2372,10153.0,Mobile,2025-08-07 09:53:18,0,1,9,3
TXN_204968,CUST_281,Yes,1997,15253.0,Mobile,2025-08-20 03:58:37,0,1,3,2
TXN_202445,CUST_350,Yes,874,15687.0,Web,2025-08-14 15:18:33,0,1,15,3
TXN_201753,CUST_182,No,177,10497.0,Atm,2025-08-20 06:48:38,1,0,6,2
TXN_203516,CUST_306,Yes,1554,3884.0,Web,2025-08-21 09:13:22,0,1,9,3
TXN_202166,CUST_669,No,1310,2903.0,Mobile,2025-08-20 22:31:55,0,0,22,2
TXN_201846,CUST_677,No,1549,6271.0,Atm,2025-08-24 13:15:16,0,0,13,6
TXN_201000,CUST_474,No,659,4118.0,Mobile,2025-08-02 08:09:24,0,0,8,5
TXN_202863,CUST_284,Yes,539,290870.0,Mobile,2025-08-11 21:51:16,0,1,21,0
TXN_203522,CUST_340,Yes,2145,5568.0,Atm,2025-08-15 23:25:55,0,1,23,4
TXN_204595,CUST_709,Yes,2638,8827.0,Atm,2025-08-01 13:35:31,0,1,13,4
TXN_201828,CUST_418,Yes,2597,4144.0,Mobile,2025-08-25 01:51:52,0,1,1,0
TXN_201355,CUST_432,Yes,948,5212.0,Atm,2025-08-14 11:30:28,0,1,11,3
TXN_203111,CUST_563,Yes,1394,29944.0,Web,2025-08-19 11:09:59,0,1,11,1
TXN_203594,CUST_372,Yes,2887,3801.0,Pos,2025-08-18 18:24:10,0,1,18,0
TXN_204467,CUST_790,Yes,614,8721.0,Mobile,2025-08-11 09:29:06,0,1,9,0
TXN_203611,CUST_295,Yes,1239,10133.0,Web,2025-08-15 08:08:45,0,1,8,4
TXN_201289,CUST_575,Yes,950,275051.0,Pos,2025-08-23 21:13:45,0,1,21,5
TXN_204262,CUST_409,No,48,7513.0,Mobile,2025-08-06 07:46:10,0,0,7,2
TXN_201463,CUST_100,Yes,2507,17881.0,Mobile,2025-08-03 05:06:29,0,1,5,6
TXN_200337,CUST_608,Yes,1345,56855.0,Atm,2025-08-24 00:07:46,1,1,0,6
TXN_204795,CUST_233,Yes,2364,8218.0,Mobile,2025-08-20 03:04:25,0,1,3,2
TXN_200634,CUST_740,Yes,656,11201.0,Web,2025-08-06 01:05:35,0,1,1,2
TXN_200690,CUST_264,Yes,208,3218.0,Web,2025-08-24 17:12:42,0,1,17,6
TXN_203607,CUST_488,Yes,284,8698.0,Web,2025-08-14 03:50:19,0,1,3,3
TXN_201781,CUST_649,Yes,1822,15874.0,Web,2025-08-07 18:45:14,0,1,18,3
TXN_204891,CUST_612,Yes,836,15144.0,Mobile,2025-08-09 03:23:35,0,1,3,5
TXN_204054,CUST_700,No,2391,15137.0,Mobile,2025-08-22 06:21:29,0,0,6,4
TXN_202497,CUST_392,No,2295,17044.0,Web,2025-08-25 00:08:15,0,0,0,0
TXN_202859,CUST_781,Yes,184,165198.0,Mobile,2025-08-09 11:20:05,0,1,11,5
TXN_201128,CUST_327,Yes,740,10702.0,Atm,2025-08-04 11:01:13,1,1,11,0
TXN_204530,CUST_259,Yes,1873,122089.0,Atm,2025-08-05 07:49:04,0,1,7,1
TXN_200027,CUST_212,Yes,2668,7307.0,Web,2025-08-02 17:09:39,0,1,17,5
TXN_200925,CUST_241,Yes,1025,10970.0,Web,2025-08-01 09:42:19,0,1,9,4
TXN_203135,CUST_349,Yes,2010,7819.0,Web,2025-08-21 06:14:52,0,1,6,3
TXN_200607,CUST_796,No,2316,52078.0,Web,2025-08-19 01:20:52,0,0,1,1
TXN_201308,CUST_146,Yes,2701,8395.0,Mobile,2025-08-04 01:01:05,0,1,1,0
TXN_200863,CUST_598,Yes,2511,12759.0,Mobile,2025-08-03 16:57:22,0,1,16,6
TXN_200051,CUST_114,Yes,2773,136331.0,Web,2025-08-19 01:58:11,0,1,1,1
TXN_200773,CUST_637,No,2108,14536.0,Pos,2025-08-23 21:21:46,0,0,21,5
TXN_202525,CUST_501,Yes,2021,238422.0,Mobile,2025-08-20 11:55:08,0,1,11,2
TXN_203970,CUST_370,Yes,2270,3763.0,Web,2025-08-21 21:46:47,0,1,21,3
TXN_200800,CUST_451,Yes,2673,7513.0,Web,2025-08-18 03:55:22,0,1,3,0
TXN_203994,CUST_710,Yes,697,224986.0,Web,2025-08-14 09:06:51,1,1,9,3
TXN_203899,CUST_433,Yes,2709,11924.0,Web,2025-08-18 17:04:39,0,1,17,0
TXN_201623,CUST_545,Yes,997,6407.0,Web,2025-08-17 00:54:38,0,1,0,6
TXN_204163,CUST_675,Yes,1051,12428.0,Web,2025-08-07 21:22:52,0,1,21,3
TXN_200235,CUST_604,Yes,1018,8148.0,Web,2025-08-06 21:35:34,0,1,21,2
TXN_202605,CUST_657,Yes,2264,16430.0,Web,2025-08-04 15:24:13,0,1,15,0
TXN_201450,CUST_603,Yes,2642,4091.0,Web,2025-08-20 19:58:56,0,1,19,2
TXN_204517,CUST_439,Yes,291,2813.0,Web,2025-08-07 12:23:24,0,1,12,3
TXN_203098,CUST_481,Yes,1844,5813.0,Mobile,2025-08-23 13:15:54,1,1,13,5
TXN_201263,CUST_674,Yes,1148,15097.0,Web,2025-08-19 23:50:15,0,1,23,1
TXN_202227,CUST_457,No,2709,14069.0,Mobile,2025-08-24 14:52:35,0,0,14,6
TXN_201411,CUST_227,No,313,51475.0,Pos,2025-08-17 00:28:03,0,0,0,6
TXN_204945,CUST_412,Yes,1259,49191.0,Mobile,2025-08-05 08:02:19,0,1,8,1
TXN_204196,CUST_208,Yes,195,8602.0,Web,2025-08-24 09:53:46,0,1,9,6
TXN_204435,CUST_330,Yes,2981,9813.0,Mobile,2025-08-17 08:12:37,0,1,8,6
TXN_202013,CUST_134,Yes,2363,13504.0,Mobile,2025-08-17 04:57:29,0,1,4,6
TXN_204346,CUST_266,Yes,436,11068.0,Web,2025-08-08 22:25:39,0,1,22,4
TXN_201700,CUST_399,Yes,2117,4148.0,Atm,2025-08-03 02:50:55,0,1,2,6
TXN_203564,CUST_309,Yes,2422,15921.0,Pos,2025-08-13 15:30:39,0,1,15,2
TXN_204713,CUST_710,Yes,596,3829.0,Mobile,2025-08-09 16:04:09,1,1,16,5
TXN_203362,CUST_666,Yes,2187,22566.0,Mobile,2025-08-08 04:09:29,0,1,4,4
TXN_202408,CUST_683,Yes,1256,26410.0,Pos,2025-08-22 13:48:42,0,1,13,4
TXN_201471,CUST_593,Yes,2676,29796.0,Pos,2025-08-19 04:52:36,0,1,4,1
TXN_200343,CUST_197,No,712,10485.0,Web,2025-08-14 12:09:06,0,0,12,3
TXN_204264,CUST_667,Yes,2332,10561.0,Mobile,2025-08-14 15:15:57,0,1,15,3
TXN_202505,CUST_587,Yes,2226,72935.0,Web,2025-08-07 19:42:03,1,1,19,3
TXN_200691,CUST_600,Yes,827,6147.0,Atm,2025-08-13 20:22:37,0,1,20,2
TXN_204016,CUST_337,No,1743,20210.0,Mobile,2025-08-08 04:52:06,1,0,4,4
TXN_204892,CUST_681,Yes,2025,6526.0,Atm,2025-08-20 15:47:48,0,1,15,2
TXN_204288,CUST_125,Yes,683,4067.0,Web,2025-08-02 14:54:39,0,1,14,5
TXN_202899,CUST_591,Yes,2158,194159.0,Mobile,2025-08-17 23:25:46,1,1,23,6
TXN_200951,CUST_437,Yes,2767,5658.0,Web,2025-08-01 02:25:28,0,1,2,4
TXN_203496,CUST_720,Yes,2459,8318.0,Mobile,2025-08-08 04:11:39,0,1,4,4
TXN_200568,CUST_163,No,2103,6544.0,Web,2025-08-03 20:23:46,1,0,20,6
TXN_202711,CUST_730,Yes,217,286488.0,Web,2025-08-14 06:26:09,1,1,6,3
TXN_200327,CUST_402,Yes,2921,9302.0,Atm,2025-08-17 06:31:31,0,1,6,6
TXN_202049,CUST_422,Yes,1053,35596.0,Web,2025-08-21 14:58:46,0,1,14,3
TXN_204011,CUST_740,Yes,2832,6004.0,Pos,2025-08-10 17:05:22,0,1,17,6
TXN_204089,CUST_369,Yes,2050,14681.0,Mobile,2025-08-03 05:01:36,0,1,5,6
TXN_202778,CUST_460,Yes,929,7239.0,Atm,2025-08-24 13:03:33,0,1,13,6
TXN_202571,CUST_155,Yes,53,55721.0,Web,2025-08-11 18:26:44,0,1,18,0
TXN_200145,CUST_464,No,2957,5803.0,Pos,2025-08-20 07:01:59,0,0,7,2
TXN_203518,CUST_611,Yes,2709,242124.0,Pos,2025-08-16 13:35:29,0,1,13,5
TXN_200258,CUST_481,Yes,307,5735.0,Pos,2025-08-20 09:02:48,0,1,9,2
TXN_202063,CUST_485,Yes,846,95539.0,Web,2025-08-14 14:15:34,0,1,14,3
TXN_202582,CUST_485,Yes,2453,5855.0,Mobile,2025-08-21 05:50:41,0,1,5,3
TXN_201468,CUST_482,Yes,657,172877.0,Web,2025-08-23 20:44:37,1,1,20,5
TXN_201291,CUST_215,No,2768,83102.0,Web,2025-08-01 12:36:48,0,0,12,4
TXN_202575,CUST_386,No,1607,10217.0,Mobile,2025-08-14 08:39:49,0,0,8,3
TXN_201622,CUST_369,Yes,2361,6375.0,Mobile,2025-08-22 06:14:04,0,1,6,4
TXN_202857,CUST_712,Yes,1427,15803.0,Mobile,2025-08-11 10:44:34,0,1,10,0
TXN_204866,CUST_744,Yes,2919,7504.0,Mobile,2025-08-10 15:23:02,0,1,15,6
TXN_201543,CUST_101,No,1900,14224.0,Mobile,2025-08-13 08:37:30,1,0,8,2
TXN_200943,CUST_784,Yes,1464,16334.0,Mobile,2025-08-24 01:41:13,0,1,1,6
TXN_200109,CUST_354,Yes,570,7732.0,Mobile,2025-08-14 09:18:55,0,1,9,3
TXN_202088,CUST_279,Yes,2996,7864.0,Web,2025-08-22 19:14:30,1,1,19,4
TXN_202858,CUST_178,Yes,2052,8651.0,Atm,2025-08-16 13:59:39,0,1,13,5
TXN_203045,CUST_216,Yes,204,11434.0,Mobile,2025-08-10 17:57:23,0,1,17,6
TXN_204257,CUST_342,Yes,349,9286.0,Web,2025-08-22 09:35:25,0,1,9,4
TXN_203765,CUST_191,Yes,317,22458.0,Mobile,2025-08-10 06:51:22,0,1,6,6
TXN_202111,CUST_689,Yes,1920,8716.0,Web,2025-08-20 17:47:18,0,1,17,2
TXN_201777,CUST_140,Yes,724,14424.0,Web,2025-08-17 07:43:13,0,1,7,6
TXN_204484,CUST_599,Yes,2685,9834.0,Mobile,2025-08-06 06:04:41,0,1,6,2
TXN_203131,CUST_567,No,2618,4787.0,Pos,2025-08-16 19:46:12,1,0,19,5
TXN_202776,CUST_470,Yes,1634,7622.0,Web,2025-08-14 06:12:07,0,1,6,3
TXN_202066,CUST_445,Yes,1992,254364.0,Mobile,2025-08-05 11:40:19,0,1,11,1
TXN_203084,CUST_555,Yes,117,5378.0,Web,2025-08-21 18:32:09,0,1,18,3
TXN_200545,CUST_505,Yes,2209,166627.0,Web,2025-08-18 23:11:31,0,1,23,0
TXN_203764,CUST_567,Yes,2600,19959.0,Mobile,2025-08-07 10:18:24,0,1,10,3
TXN_202054,CUST_166,Yes,196,3483.0,Mobile,2025-08-02 13:46:42,0,1,13,5
TXN_201598,CUST_517,Yes,385,18393.0,Web,2025-08-24 06:09:46,0,1,6,6
TXN_200692,CUST_659,Yes,2216,4197.0,Atm,2025-08-11 01:26:39,0,1,1,0
TXN_202524,CUST_154,Yes,117,4109.0,Mobile,2025-08-13 11:12:31,0,1,11,2
TXN_203568,CUST_342,Yes,928,9790.0,Mobile,2025-08-22 08:10:53,0,1,8,4
TXN_201290,CUST_318,Yes,1003,2399.0,Atm,2025-08-24 03:07:54,0,1,3,6
TXN_200437,CUST_294,Yes,718,47518.0,Mobile,2025-08-17 11:06:53,0,1,11,6
TXN_203509,CUST_575,Yes,1144,3258.0,Mobile,2025-08-12 20:58:55,0,1,20,1
TXN_201176,CUST_754,Yes,2798,12651.0,Mobile,2025-08-07 03:55:37,0,1,3,3
TXN_201974,CUST_410,Yes,2135,3684.0,Web,2025-08-09 07:13:15,0,1,7,5
TXN_204704,CUST_632,Yes,795,8083.0,Mobile,2025-08-02 04:30:00,0,1,4,5
TXN_201192,CUST_647,Yes,1422,9538.0,Web,2025-08-22 09:06:46,0,1,9,4
TXN_201684,CUST_717,Yes,2890,11161.0,Mobile,2025-08-08 14:44:09,0,1,14,4
TXN_200175,CUST_382,No,518,15951.0,Mobile,2025-08-09 07:58:44,0,0,7,5
TXN_201617,CUST_455,Yes,1650,7338.0,Atm,2025-08-24 16:16:04,0,1,16,6
TXN_204997,CUST_347,Yes,483,7547.0,Mobile,2025-08-25 12:58:46,0,1,12,0
TXN_204754,CUST_433,Yes,2799,16620.0,Web,2025-08-16 10:20:45,0,1,10,5
TXN_203760,CUST_482,Yes,2620,6207.0,Web,2025-08-15 12:50:01,0,1,12,4
TXN_202135,CUST_785,Yes,1005,1335.0,Web,2025-08-05 20:55:17,0,1,20,1
TXN_201892,CUST_225,Yes,2040,41910.0,Web,2025-08-05 11:07:41,0,1,11,1
TXN_202741,CUST_389,Yes,2347,14814.0,Mobile,2025-08-02 10:43:33,0,1,10,5
TXN_203315,CUST_115,Yes,1501,2536.0,Mobile,2025-08-06 03:31:44,0,1,3,2
TXN_204590,CUST_535,Yes,329,4989.0,Atm,2025-08-20 18:12:38,0,1,18,2
TXN_203606,CUST_566,Yes,1176,2857.0,Web,2025-08-15 10:44:44,0,1,10,4
TXN_203909,CUST_792,Yes,506,2068.0,Pos,2025-08-13 08:10:59,0,1,8,2
TXN_203630,CUST_121,Yes,2648,11389.0,Web,2025-08-15 04:37:46,0,1,4,4
TXN_201154,CUST_349,Yes,1413,7650.0,Pos,2025-08-19 04:02:43,0,1,4,1
TXN_202123,CUST_638,Yes,2235,13542.0,Pos,2025-08-24 23:56:26,0,1,23,6
TXN_204460,CUST_588,Yes,1646,3427.0,Pos,2025-08-23 11:58:03,1,1,11,5
TXN_204534,CUST_598,Yes,1098,4732.0,Web,2025-08-09 11:23:39,0,1,11,5
TXN_204029,CUST_769,Yes,2570,11122.0,Pos,2025-08-11 11:13:21,0,1,11,0
TXN_203313,CUST_690,Yes,181,7165.0,Atm,2025-08-17 11:27:03,0,1,11,6
TXN_204894,CUST_149,Yes,14,27142.0,Web,2025-08-22 22:15:09,0,1,22,4
TXN_201575,CUST_788,Yes,700,6950.0,Mobile,2025-08-24 02:58:42,0,1,2,6
TXN_203961,CUST_432,Yes,2791,15403.0,Web,2025-08-15 17:51:12,0,1,17,4
TXN_203997,CUST_676,Yes,221,12827.0,Mobile,2025-08-07 17:27:13,0,1,17,3
TXN_202784,CUST_782,Yes,1070,34997.0,Web,2025-08-23 10:19:39,0,1,10,5
TXN_204849,CUST_441,Yes,817,17491.0,Web,2025-08-03 09:15:41,0,1,9,6
TXN_201433,CUST_705,Yes,2619,103096.0,Mobile,2025-08-03 19:39:09,1,1,19,6
TXN_201061,CUST_758,Yes,2978,270263.0,Pos,2025-08-16 17:25:31,0,1,17,5
TXN_203858,CUST_723,Yes,2920,6507.0,Mobile,2025-08-08 21:38:45,0,1,21,4
TXN_204792,CUST_664,Yes,1431,2289.0,Web,2025-08-21 08:08:31,0,1,8,3
TXN_202792,CUST_435,Yes,1719,27833.0,Mobile,2025-08-12 19:36:44,0,1,19,1
TXN_203057,CUST_113,Yes,890,2790.0,Mobile,2025-08-18 07:43:54,0,1,7,0
TXN_200129,CUST_455,Yes,1518,7095.0,Pos,2025-08-09 07:12:09,0,1,7,5
TXN_204591,CUST_183,Yes,2760,5968.0,Mobile,2025-08-22 04:03:05,0,1,4,4
TXN_202599,CUST_403,Yes,1062,3789.0,Mobile,2025-08-05 06:15:12,0,1,6,1
TXN_201203,CUST_296,Yes,691,3609.0,Mobile,2025-08-17 13:07:53,0,1,13,6
TXN_201454,CUST_610,Yes,894,283497.0,Web,2025-08-19 05:06:32,1,1,5,1
TXN_201826,CUST_701,Yes,1871,274335.0,Pos,2025-08-15 10:05:34,1,1,10,4
TXN_200355,CUST_306,No,2497,7459.0,Atm,2025-08-25 14:57:53,1,0,14,0
TXN_203490,CUST_107,No,1821,8759.0,Pos,2025-08-24 04:29:40,1,0,4,6
TXN_203489,CUST_755,No,1886,8337.0,Mobile,2025-08-25 07:12:52,0,0,7,0
TXN_202821,CUST_401,No,1975,14111.0,Mobile,2025-08-03 11:33:19,1,0,11,6
TXN_200783,CUST_708,No,1354,1423.0,Web,2025-08-21 14:43:12,0,0,14,3
TXN_204267,CUST_630,Yes,2953,9267.0,Mobile,2025-08-06 18:50:07,0,1,18,2
TXN_204431,CUST_543,No,363,14475.0,Web,2025-08-03 08:13:08,0,0,8,6
TXN_203990,CUST_641,Yes,2244,11554.0,Pos,2025-08-17 02:16:33,0,1,2,6
TXN_201891,CUST_223,Yes,1973,6181.0,Web,2025-08-12 14:23:47,0,1,14,1
TXN_204958,CUST_358,Yes,423,4007.0,Atm,2025-08-09 02:16:58,0,1,2,5
TXN_200462,CUST_361,Yes,2069,7110.0,Web,2025-08-24 09:49:06,0,1,9,6
TXN_203557,CUST_523,Yes,1477,11461.0,Mobile,2025-08-07 04:56:41,0,1,4,3
TXN_200717,CUST_195,Yes,552,8126.0,Web,2025-08-17 03:44:02,0,1,3,6
TXN_200662,CUST_718,Yes,2578,6653.0,Mobile,2025-08-02 13:59:07,0,1,13,5
TXN_202430,CUST_508,Yes,1587,2728.0,Mobile,2025-08-23 18:16:46,0,1,18,5
TXN_204587,CUST_740,No,137,5223.0,Web,2025-08-19 21:58:54,1,0,21,1
TXN_203547,CUST_621,Yes,1949,175218.0,Mobile,2025-08-13 19:11:28,0,1,19,2
TXN_200908,CUST_789,Yes,1330,8784.0,Pos,2025-08-13 23:49:13,0,1,23,2
TXN_200871,CUST_300,No,500,5768.0,Mobile,2025-08-09 03:10:54,0,0,3,5
TXN_204632,CUST_768,No,2377,14349.0,Mobile,2025-08-15 04:58:23,1,0,4,4
TXN_204576,CUST_118,Yes,239,14776.0,Mobile,2025-08-24 16:04:11,0,1,16,6
TXN_203037,CUST_534,Yes,2410,15889.0,Mobile,2025-08-14 13:55:04,0,1,13,3
TXN_200038,CUST_610,Yes,648,5347.0,Mobile,2025-08-04 19:57:44,0,1,19,0
TXN_200160,CUST_316,Yes,791,8666.0,Mobile,2025-08-15 09:32:05,0,1,9,4
TXN_202080,CUST_560,Yes,2532,3566.0,Atm,2025-08-06 19:15:31,0,1,19,2
TXN_203404,CUST_303,Yes,260,6935.0,Mobile,2025-08-11 20:24:50,0,1,20,0
TXN_200582,CUST_305,No,2183,4760.0,Web,2025-08-09 17:35:25,0,0,17,5
TXN_203415,CUST_155,Yes,484,132670.0,Mobile,2025-08-25 04:44:30,1,1,4,0
